mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
239.8996570110321,2.5951244533748112,0.2748287518819173,0.0031290642207425115,1.0,5,5,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 1.0}",0.999999793759183,0.9999997633113744,0.999999748943183,0.9999997686712468,1.8684479095167637e-08,5
226.24106574058533,19.82156511620827,0.4284403324127197,0.10711224386569147,0.8,5,5,2,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 2, 'colsample_bytree': 0.8}",0.9999999316360523,0.9999999787439827,0.9999999293364108,0.9999999465721485,2.276828599672866e-08,1
147.1310189565023,16.62301812725463,0.44729169209798175,0.07500842631504384,0.6,10,3,1.5,0.6,"{'subsample': 0.6, 'min_child_weight': 10, 'max_depth': 3, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.9999998954433741,0.9999998408671134,0.9999998690138346,0.9999998684414407,2.2284341064516745e-08,4
191.1843727429708,16.32923631873198,0.3331393400828044,0.00326851621296224,1.0,5,4,2,0.8,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 4, 'gamma': 2, 'colsample_bytree': 0.8}",0.999999972999113,0.9999998368457047,0.9999999488694354,0.9999999195714177,5.9319575359297656e-08,3
140.3495667775472,2.3250924479300012,0.3314839204152425,0.013681448109086053,1.0,10,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.999999936806435,0.9999999678287305,0.9999998914193629,0.9999999320181759,3.1377204378143224e-08,2
